Origin,Destination,Hotel Property,Hotel Nights Stay,Hotel Check In Date,Hotel Check Out Date,Expedia Package Price/Person,JetBlue Package Price/Person,% Savings (Compared to Expedia),Month,Advance_weeks,count
JFK,LAX,Holiday Inn Long Beach - Downtown Area,7.00,2015/10/30,2015/11/06,928.62,798.72,13.99%,10.00,within 1 wk,1
JFK,LAX,Holiday Inn Long Beach - Downtown Area,7.00,2015/10/28,2015/11/04,886.21,776.82,12.34%,10.00,within 1 wk,1
JFK,LAX,Holiday Inn Long Beach - Downtown Area,7.00,2015/10/31,2015/11/07,887.86,797.90,10.13%,10.00,within 1 wk,1
JFK,LAX,Holiday Inn Long Beach - Downtown Area,3.00,2015/11/20,2015/11/23,596.57,569.45,4.55%,11.00,2-4 wks,1
JFK,LAX,Holiday Inn Long Beach - Downtown Area,3.00,2015/11/13,2015/11/16,496.41,481.13,3.08%,11.00,2-4 wks,1
JFK,LAX,Holiday Inn Long Beach - Downtown Area,3.00,2015/11/22,2015/11/25,606.23,587.84,3.03%,11.00,2-4 wks,1
JFK,LAX,Holiday Inn Long Beach - Downtown Area,7.00,2015/11/14,2015/11/21,894.75,870.75,2.68%,11.00,2-4 wks,1
JFK,LAX,Holiday Inn Long Beach - Downtown Area,3.00,2015/11/21,2015/11/24,684.06,668.86,2.22%,11.00,2-4 wks,1
JFK,LAX,Holiday Inn Long Beach - Downtown Area,3.00,2015/11/25,2015/11/28,828.62,811.65,2.05%,11.00,2-4 wks,1
JFK,LAX,Holiday Inn Long Beach - Downtown Area,3.00,2015/11/14,2015/11/17,490.26,481.13,1.86%,11.00,2-4 wks,1
JFK,LAX,Holiday Inn Long Beach - Downtown Area,7.00,2015/11/13,2015/11/20,841.01,829.35,1.39%,11.00,2-4 wks,1
JFK,LAX,Holiday Inn Long Beach - Downtown Area,3.00,2015/11/06,2015/11/09,486.21,481.13,1.04%,11.00,1-2 wks,1
JFK,LAX,Holiday Inn Long Beach - Downtown Area,3.00,2015/11/07,2015/11/10,486.21,481.13,1.04%,11.00,1-2 wks,1
JFK,LAX,Holiday Inn Long Beach - Downtown Area,3.00,2015/11/04,2015/11/07,482.78,481.13,0.34%,11.00,within 1 wk,1
JFK,LAX,Holiday Inn Long Beach Airport Hotel and Conference Center,3.00,2015/10/24,2015/10/27,861.06,606.79,29.53%,10.00,within 1 wk,1
JFK,LAX,Holiday Inn Long Beach Airport Hotel and Conference Center,7.00,2015/10/24,2015/10/31,1285.95,1018.61,20.79%,10.00,within 1 wk,1
JFK,LAX,Holiday Inn Long Beach Airport Hotel and Conference Center,3.00,2015/10/23,2015/10/26,988.46,811.46,17.91%,10.00,within 1 wk,1
JFK,LAX,Holiday Inn Long Beach Airport Hotel and Conference Center,7.00,2015/10/31,2015/11/07,1000.71,821.66,17.89%,10.00,within 1 wk,1
JFK,LAX,Holiday Inn Long Beach Airport Hotel and Conference Center,7.00,2015/10/23,2015/10/30,1333.70,1235.15,7.39%,10.00,within 1 wk,1
JFK,LAX,Holiday Inn Long Beach Airport Hotel and Conference Center,7.00,2015/11/04,2015/11/11,821.02,798.74,2.71%,11.00,within 1 wk,1
JFK,LAX,Holiday Inn Long Beach Airport Hotel and Conference Center,7.00,2015/11/06,2015/11/13,820.64,798.74,2.67%,11.00,1-2 wks,1
JFK,LAX,Holiday Inn Long Beach Airport Hotel and Conference Center,7.00,2015/11/07,2015/11/14,820.46,798.74,2.65%,11.00,1-2 wks,1
JFK,LAX,Holiday Inn Los Angeles International Airport,3.00,2015/10/24,2015/10/27,843.48,584.30,30.73%,10.00,within 1 wk,1
JFK,LAX,Holiday Inn Los Angeles International Airport,7.00,2015/10/25,2015/11/01,1238.89,915.30,26.12%,10.00,within 1 wk,1
JFK,LAX,Holiday Inn Los Angeles International Airport,3.00,2015/10/28,2015/10/31,745.51,573.38,23.09%,10.00,within 1 wk,1
JFK,LAX,Holiday Inn Los Angeles International Airport,7.00,2015/10/24,2015/10/31,1228.59,949.54,22.71%,10.00,within 1 wk,1
JFK,LAX,Holiday Inn Los Angeles International Airport,3.00,2015/10/30,2015/11/02,655.56,509.09,22.34%,10.00,within 1 wk,1
JFK,LAX,Holiday Inn Los Angeles International Airport,3.00,2015/10/23,2015/10/26,970.35,788.95,18.69%,10.00,within 1 wk,1
JFK,LAX,Holiday Inn Los Angeles International Airport,3.00,2015/10/31,2015/11/03,634.90,538.76,15.14%,10.00,within 1 wk,1
JFK,LAX,Holiday Inn Los Angeles International Airport,7.00,2015/10/23,2015/10/30,1288.26,1172.45,8.99%,10.00,within 1 wk,1
JFK,LAX,Holiday Inn Los Angeles International Airport,7.00,2015/10/30,2015/11/06,1006.85,920.44,8.58%,10.00,within 1 wk,1
JFK,LAX,Holiday Inn Los Angeles International Airport,3.00,2015/11/13,2015/11/16,513.26,478.83,6.71%,11.00,2-4 wks,1
JFK,LAX,Holiday Inn Los Angeles International Airport,7.00,2015/11/08,2015/11/15,853.08,805.59,5.57%,11.00,1-2 wks,1
JFK,LAX,Holiday Inn Los Angeles International Airport,7.00,2015/11/06,2015/11/13,813.89,768.78,5.54%,11.00,1-2 wks,1
JFK,LAX,Holiday Inn Los Angeles International Airport,7.00,2015/11/07,2015/11/14,813.75,768.78,5.53%,11.00,1-2 wks,1
JFK,LAX,Holiday Inn Los Angeles International Airport,7.00,2015/10/31,2015/11/07,982.29,932.18,5.10%,10.00,within 1 wk,1
JFK,LAX,Holiday Inn Los Angeles International Airport,3.00,2015/11/21,2015/11/24,702.02,666.56,5.05%,11.00,2-4 wks,1
JFK,LAX,Holiday Inn Los Angeles International Airport,7.00,2015/10/28,2015/11/04,959.74,915.01,4.66%,10.00,within 1 wk,1
JFK,LAX,Holiday Inn Los Angeles International Airport,3.00,2015/11/07,2015/11/10,494.45,478.83,3.16%,11.00,1-2 wks,1
JFK,LAX,Holiday Inn Los Angeles International Airport,3.00,2015/11/20,2015/11/23,585.15,567.15,3.08%,11.00,2-4 wks,1
JFK,LAX,Holiday Inn Los Angeles International Airport,3.00,2015/11/25,2015/11/28,831.89,809.35,2.71%,11.00,2-4 wks,1
JFK,LAX,Holiday Inn Los Angeles International Airport,3.00,2015/11/06,2015/11/09,484.88,478.83,1.25%,11.00,1-2 wks,1
BOS,JFK,Holiday Inn Manhattan 6th Ave - Chelsea,3.00,2015/10/21,2015/10/24,907.80,796.34,12.28%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn Manhattan 6th Ave - Chelsea,3.00,2015/10/25,2015/10/28,694.40,671.90,3.24%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn Manhattan 6th Ave - Chelsea,7.00,2015/10/21,2015/10/28,1596.36,1553.38,2.69%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn Manhattan 6th Ave - Chelsea,3.00,2015/10/23,2015/10/26,760.74,742.31,2.42%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn Manhattan-Financial District,3.00,2015/10/24,2015/10/27,736.12,613.02,16.72%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn Manhattan-Financial District,3.00,2015/11/18,2015/11/21,626.67,522.17,16.68%,11.00,2-4 wks,1
BOS,JFK,Holiday Inn Manhattan-Financial District,3.00,2015/10/28,2015/10/31,794.64,663.20,16.54%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn Manhattan-Financial District,3.00,2015/10/21,2015/10/24,924.99,799.03,13.62%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn Manhattan-Financial District,3.00,2015/10/23,2015/10/26,688.79,613.02,11.00%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn Manhattan-Financial District,3.00,2015/11/04,2015/11/07,631.12,565.08,10.46%,11.00,within 1 wk,1
BOS,JFK,Holiday Inn Manhattan-Financial District,3.00,2015/10/30,2015/11/02,668.14,623.71,6.65%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn Manhattan-Financial District,3.00,2015/10/25,2015/10/28,640.86,602.29,6.02%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn Manhattan-Financial District,7.00,2015/10/24,2015/10/31,1376.50,1365.18,0.82%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn Manhattan-Financial District,3.00,2015/10/31,2015/11/03,621.71,618.35,0.54%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn Manhattan-Financial District,3.00,2015/11/07,2015/11/10,540.61,539.42,0.22%,11.00,1-2 wks,1
BOS,JFK,Holiday Inn Manhattan-Financial District,7.00,2015/10/23,2015/10/30,1339.36,1337.99,0.10%,10.00,within 1 wk,1
JFK,MSY,Holiday Inn Metairie New Orleans Airport,3.00,2015/10/24,2015/10/27,626.68,460.22,26.56%,10.00,within 1 wk,1
JFK,MSY,Holiday Inn Metairie New Orleans Airport,7.00,2015/10/24,2015/10/31,940.17,831.96,11.51%,10.00,within 1 wk,1
JFK,MSY,Holiday Inn Metairie New Orleans Airport,3.00,2015/10/23,2015/10/26,766.18,693.02,9.55%,10.00,within 1 wk,1
JFK,MSY,Holiday Inn New Orleans - Downtown Superdome,3.00,2015/10/21,2015/10/24,986.64,557.07,43.54%,10.00,within 1 wk,1
JFK,MSY,Holiday Inn New Orleans - Downtown Superdome,3.00,2015/10/24,2015/10/27,641.30,461.71,28.00%,10.00,within 1 wk,1
JFK,MSY,Holiday Inn New Orleans - Downtown Superdome,7.00,2015/10/21,2015/10/28,1087.82,787.92,27.57%,10.00,within 1 wk,1
JFK,MSY,Holiday Inn New Orleans - Downtown Superdome,7.00,2015/10/24,2015/10/31,980.41,863.13,11.96%,10.00,within 1 wk,1
JFK,MSY,Holiday Inn New Orleans - Downtown Superdome,3.00,2015/10/23,2015/10/26,789.07,713.68,9.55%,10.00,within 1 wk,1
JFK,MSY,Holiday Inn New Orleans - Downtown Superdome,3.00,2015/11/14,2015/11/17,499.72,458.99,8.15%,11.00,2-4 wks,1
JFK,MSY,Holiday Inn New Orleans - Downtown Superdome,7.00,2015/11/15,2015/11/22,979.64,901.55,7.97%,11.00,2-4 wks,1
JFK,MSY,Holiday Inn New Orleans - Downtown Superdome,3.00,2015/11/18,2015/11/21,557.91,521.43,6.54%,11.00,2-4 wks,1
JFK,MSY,Holiday Inn New Orleans - Downtown Superdome,3.00,2015/11/13,2015/11/16,782.82,732.88,6.38%,11.00,2-4 wks,1
JFK,MSY,Holiday Inn New Orleans - Downtown Superdome,3.00,2015/11/04,2015/11/07,548.25,529.55,3.41%,11.00,within 1 wk,1
JFK,MSY,Holiday Inn New Orleans - Downtown Superdome,3.00,2015/11/21,2015/11/24,740.31,723.07,2.33%,11.00,2-4 wks,1
JFK,MSY,Holiday Inn New Orleans - Downtown Superdome,3.00,2015/11/15,2015/11/18,422.74,420.20,0.60%,11.00,2-4 wks,1
JFK,MSY,Holiday Inn New Orleans West Bank Tower,3.00,2015/10/21,2015/10/24,882.74,435.12,50.71%,10.00,within 1 wk,1
JFK,MSY,Holiday Inn New Orleans West Bank Tower,7.00,2015/10/21,2015/10/28,954.18,637.65,33.17%,10.00,within 1 wk,1
JFK,MSY,Holiday Inn New Orleans West Bank Tower,3.00,2015/10/24,2015/10/27,582.93,395.92,32.08%,10.00,within 1 wk,1
JFK,MSY,Holiday Inn New Orleans West Bank Tower,7.00,2015/10/24,2015/10/31,773.55,628.53,18.75%,10.00,within 1 wk,1
JFK,MSY,Holiday Inn New Orleans West Bank Tower,3.00,2015/10/23,2015/10/26,726.98,643.78,11.44%,10.00,within 1 wk,1
JFK,MSY,Holiday Inn New Orleans West Bank Tower,3.00,2015/11/13,2015/11/16,696.64,636.77,8.59%,11.00,2-4 wks,1
JFK,MSY,Holiday Inn New Orleans West Bank Tower,7.00,2015/11/15,2015/11/22,810.04,787.44,2.79%,11.00,2-4 wks,1
JFK,MSY,Holiday Inn New Orleans West Bank Tower,3.00,2015/11/18,2015/11/21,490.83,481.27,1.95%,11.00,2-4 wks,1
JFK,MSY,Holiday Inn New Orleans West Bank Tower,3.00,2015/11/21,2015/11/24,682.32,678.64,0.54%,11.00,2-4 wks,1
JFK,MSY,Holiday Inn New Orleans West Bank Tower,3.00,2015/10/25,2015/10/28,552.38,550.25,0.39%,10.00,within 1 wk,1
JFK,MSY,Holiday Inn New Orleans West Bank Tower,3.00,2015/11/04,2015/11/07,468.16,467.03,0.24%,11.00,within 1 wk,1
BOS,JFK,Holiday Inn New York - Times Square South,3.00,2015/11/18,2015/11/21,647.36,546.47,15.58%,11.00,2-4 wks,1
BOS,JFK,Holiday Inn New York - Times Square South,3.00,2015/11/07,2015/11/10,572.03,544.91,4.74%,11.00,1-2 wks,1
BOS,JFK,Holiday Inn New York - Times Square South,3.00,2015/11/01,2015/11/04,608.79,588.63,3.31%,11.00,within 1 wk,1
BOS,JFK,Holiday Inn New York City - Wall Street,3.00,2015/10/21,2015/10/24,843.34,728.68,13.60%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn New York City - Wall Street,3.00,2015/10/23,2015/10/26,606.57,559.48,7.76%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn New York City - Wall Street,7.00,2015/10/21,2015/10/28,1424.35,1334.19,6.33%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn New York City - Wall Street,7.00,2015/10/23,2015/10/30,1328.73,1284.50,3.33%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn New York City - Wall Street,3.00,2015/11/07,2015/11/10,562.12,546.69,2.74%,11.00,1-2 wks,1
BOS,JFK,Holiday Inn New York City - Wall Street,3.00,2015/10/25,2015/10/28,648.59,634.44,2.18%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn New York City-Midtown-57th Street,3.00,2015/10/24,2015/10/27,778.12,645.12,17.09%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn New York City-Midtown-57th Street,3.00,2015/11/18,2015/11/21,589.81,499.16,15.37%,11.00,2-4 wks,1
BOS,JFK,Holiday Inn New York City-Midtown-57th Street,3.00,2015/10/21,2015/10/24,887.21,781.18,11.95%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn New York City-Midtown-57th Street,3.00,2015/10/23,2015/10/26,742.95,666.54,10.28%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn New York City-Midtown-57th Street,3.00,2015/10/28,2015/10/31,710.45,643.14,9.47%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn New York City-Midtown-57th Street,3.00,2015/10/25,2015/10/28,612.22,562.17,8.17%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn New York City-Midtown-57th Street,7.00,2015/10/21,2015/10/28,1554.71,1522.49,2.07%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn New York City-Midtown-57th Street,3.00,2015/11/07,2015/11/10,561.56,558.25,0.59%,11.00,1-2 wks,1
BOS,JFK,Holiday Inn New York City-Midtown-57th Street,3.00,2015/10/30,2015/11/02,668.52,666.52,0.30%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn New York JFK Airport Area,3.00,2015/11/18,2015/11/21,499.00,372.04,25.44%,11.00,2-4 wks,1
BOS,JFK,Holiday Inn New York JFK Airport Area,3.00,2015/10/25,2015/10/28,479.93,409.48,14.68%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn New York JFK Airport Area,3.00,2015/11/04,2015/11/07,448.84,396.36,11.69%,11.00,within 1 wk,1
BOS,JFK,Holiday Inn New York JFK Airport Area,3.00,2015/11/07,2015/11/10,420.05,371.18,11.63%,11.00,1-2 wks,1
BOS,JFK,Holiday Inn New York JFK Airport Area,3.00,2015/11/01,2015/11/04,460.00,415.62,9.65%,11.00,within 1 wk,1
BOS,JFK,Holiday Inn New York JFK Airport Area,3.00,2015/11/25,2015/11/28,496.89,478.36,3.73%,11.00,2-4 wks,1
BOS,JFK,Holiday Inn New York JFK Airport Area,7.00,2015/11/01,2015/11/08,728.54,703.08,3.49%,11.00,within 1 wk,1
BOS,JFK,Holiday Inn New York JFK Airport Area,7.00,2015/11/07,2015/11/14,678.86,657.76,3.11%,11.00,1-2 wks,1
BOS,JFK,Holiday Inn New York JFK Airport Area,3.00,2015/11/22,2015/11/25,404.62,394.62,2.47%,11.00,2-4 wks,1
BOS,JFK,Holiday Inn New York JFK Airport Area,3.00,2015/11/21,2015/11/24,373.70,368.02,1.52%,11.00,2-4 wks,1
BOS,JFK,Holiday Inn New York JFK Airport Area,3.00,2015/11/08,2015/11/11,396.75,391.06,1.44%,11.00,1-2 wks,1
BOS,JFK,Holiday Inn New York JFK Airport Area,3.00,2015/11/15,2015/11/18,350.99,345.98,1.43%,11.00,2-4 wks,1
BOS,JFK,Holiday Inn New York JFK Airport Area,7.00,2015/11/22,2015/11/29,777.79,768.08,1.25%,11.00,2-4 wks,1
BOS,JFK,Holiday Inn New York JFK Airport Area,3.00,2015/11/14,2015/11/17,351.04,346.86,1.19%,11.00,2-4 wks,1
BOS,JFK,Holiday Inn New York JFK Airport Area,3.00,2015/11/06,2015/11/09,406.77,402.02,1.17%,11.00,1-2 wks,1
BOS,JFK,Holiday Inn New York JFK Airport Area,7.00,2015/11/04,2015/11/11,665.42,657.76,1.15%,11.00,within 1 wk,1
BOS,JFK,Holiday Inn New York JFK Airport Area,3.00,2015/11/11,2015/11/14,351.20,347.72,0.99%,11.00,1-2 wks,1
BOS,JFK,Holiday Inn New York JFK Airport Area,7.00,2015/11/14,2015/11/21,657.78,657.76,0.00%,11.00,2-4 wks,1
BOS,JFK,Holiday Inn Nyc - Lower East Side,3.00,2015/10/24,2015/10/27,747.88,603.20,19.35%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn Nyc - Lower East Side,3.00,2015/10/28,2015/10/31,688.55,581.23,15.59%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn Nyc - Lower East Side,3.00,2015/11/18,2015/11/21,581.89,492.60,15.34%,11.00,2-4 wks,1
BOS,JFK,Holiday Inn Nyc - Lower East Side,3.00,2015/10/25,2015/10/28,612.94,553.77,9.65%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn Nyc - Lower East Side,3.00,2015/11/04,2015/11/07,636.14,582.95,8.36%,11.00,within 1 wk,1
BOS,JFK,Holiday Inn Nyc - Lower East Side,3.00,2015/10/30,2015/11/02,674.99,625.66,7.31%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn Nyc - Lower East Side,3.00,2015/11/07,2015/11/10,553.52,515.33,6.90%,11.00,1-2 wks,1
BOS,JFK,Holiday Inn Nyc - Lower East Side,7.00,2015/10/24,2015/10/31,1191.67,1135.05,4.75%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn Nyc - Lower East Side,3.00,2015/10/31,2015/11/03,622.55,598.72,3.83%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn Nyc - Lower East Side,7.00,2015/10/25,2015/11/01,1186.87,1141.53,3.82%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn Nyc - Lower East Side,7.00,2015/10/28,2015/11/04,1103.51,1065.12,3.48%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn Nyc - Lower East Side,7.00,2015/10/31,2015/11/07,1132.21,1103.30,2.55%,10.00,within 1 wk,1
BOS,JFK,Holiday Inn Nyc - Lower East Side,7.00,2015/11/01,2015/11/08,1109.14,1090.34,1.69%,11.00,within 1 wk,1
BOS,JFK,Holiday Inn Nyc - Lower East Side,3.00,2015/11/01,2015/11/04,575.56,570.27,0.92%,11.00,within 1 wk,1
BOS,JFK,Holiday Inn Nyc - Lower East Side,7.00,2015/10/30,2015/11/06,1104.23,1094.84,0.85%,10.00,within 1 wk,1
JFK,SAN,Holiday Inn Oceanside Marina,3.00,2015/10/24,2015/10/27,1140.91,455.26,60.10%,10.00,within 1 wk,1
JFK,SAN,Holiday Inn Oceanside Marina,3.00,2015/10/28,2015/10/31,1009.79,433.79,57.04%,10.00,within 1 wk,1
JFK,SAN,Holiday Inn Oceanside Marina,7.00,2015/10/24,2015/10/31,1335.52,676.55,49.34%,10.00,within 1 wk,1
JFK,SAN,Holiday Inn Oceanside Marina,3.00,2015/10/30,2015/11/02,721.85,451.74,37.42%,10.00,within 1 wk,1
JFK,SAN,Holiday Inn Oceanside Marina,3.00,2015/10/31,2015/11/03,727.44,459.05,36.90%,10.00,within 1 wk,1
JFK,SAN,Holiday Inn Oceanside Marina,7.00,2015/10/28,2015/11/04,931.83,689.80,25.97%,10.00,within 1 wk,1
JFK,SAN,Holiday Inn Oceanside Marina,7.00,2015/10/30,2015/11/06,935.82,716.43,23.44%,10.00,within 1 wk,1
JFK,SAN,Holiday Inn Oceanside Marina,7.00,2015/10/25,2015/11/01,1281.35,998.24,22.09%,10.00,within 1 wk,1
JFK,SAN,Holiday Inn Oceanside Marina,7.00,2015/10/31,2015/11/07,1097.71,864.22,21.27%,10.00,within 1 wk,1
JFK,SAN,Holiday Inn Oceanside Marina,3.00,2015/10/25,2015/10/28,1123.10,1014.78,9.64%,10.00,within 1 wk,1
JFK,SAN,Holiday Inn Oceanside Marina,3.00,2015/11/01,2015/11/04,746.87,706.34,5.43%,11.00,within 1 wk,1
JFK,SAN,Holiday Inn Oceanside Marina,3.00,2015/11/06,2015/11/09,477.86,474.93,0.61%,11.00,1-2 wks,1
JFK,SAN,Holiday Inn Oceanside Marina,3.00,2015/11/22,2015/11/25,630.77,629.90,0.14%,11.00,2-4 wks,1
JFK,MCO,Holiday Inn Orlando East - UCF Area,3.00,2015/10/25,2015/10/28,713.47,506.02,29.08%,10.00,within 1 wk,1
JFK,MCO,Holiday Inn Orlando East - UCF Area,7.00,2015/10/25,2015/11/01,918.61,855.67,6.85%,10.00,within 1 wk,1
JFK,MCO,Holiday Inn Orlando International Airport,3.00,2015/10/25,2015/10/28,703.72,494.52,29.73%,10.00,within 1 wk,1
JFK,MCO,Holiday Inn Orlando International Airport,3.00,2015/10/28,2015/10/31,548.34,468.14,14.63%,10.00,within 1 wk,1
JFK,MCO,Holiday Inn Orlando International Airport,3.00,2015/11/08,2015/11/11,434.94,383.70,11.78%,11.00,1-2 wks,1
JFK,MCO,Holiday Inn Orlando International Airport,3.00,2015/11/01,2015/11/04,520.01,476.80,8.31%,11.00,within 1 wk,1
JFK,MCO,Holiday Inn Orlando International Airport,3.00,2015/11/04,2015/11/07,517.36,476.80,7.84%,11.00,within 1 wk,1
JFK,MCO,Holiday Inn Orlando International Airport,7.00,2015/10/31,2015/11/07,709.15,656.63,7.41%,10.00,within 1 wk,1
JFK,MCO,Holiday Inn Orlando International Airport,7.00,2015/10/25,2015/11/01,883.26,819.58,7.21%,10.00,within 1 wk,1
JFK,MCO,Holiday Inn Orlando International Airport,3.00,2015/11/11,2015/11/14,404.58,379.38,6.23%,11.00,1-2 wks,1
JFK,MCO,Holiday Inn Orlando International Airport,3.00,2015/11/15,2015/11/18,365.87,347.45,5.03%,11.00,2-4 wks,1
JFK,MCO,Holiday Inn Orlando International Airport,7.00,2015/11/08,2015/11/15,682.15,649.04,4.85%,11.00,1-2 wks,1
JFK,MCO,Holiday Inn Orlando International Airport,7.00,2015/11/13,2015/11/20,635.04,605.94,4.58%,11.00,2-4 wks,1
JFK,MCO,Holiday Inn Orlando International Airport,3.00,2015/11/18,2015/11/21,398.82,380.58,4.57%,11.00,2-4 wks,1
JFK,MCO,Holiday Inn Orlando International Airport,3.00,2015/11/25,2015/11/28,666.96,638.70,4.24%,11.00,2-4 wks,1
JFK,MCO,Holiday Inn Orlando International Airport,7.00,2015/11/14,2015/11/21,605.75,581.24,4.05%,11.00,2-4 wks,1
JFK,MCO,Holiday Inn Orlando International Airport,3.00,2015/11/13,2015/11/16,442.17,425.39,3.80%,11.00,2-4 wks,1
JFK,MCO,Holiday Inn Orlando International Airport,7.00,2015/11/11,2015/11/18,606.19,583.36,3.77%,11.00,1-2 wks,1
JFK,MCO,Holiday Inn Orlando International Airport,7.00,2015/11/15,2015/11/22,639.01,615.60,3.66%,11.00,2-4 wks,1
JFK,MCO,Holiday Inn Orlando International Airport,7.00,2015/11/22,2015/11/29,788.18,775.83,1.57%,11.00,2-4 wks,1
JFK,MCO,Holiday Inn Orlando International Airport,3.00,2015/11/20,2015/11/23,430.95,425.39,1.29%,11.00,2-4 wks,1
JFK,MCO,Holiday Inn Orlando SW - Celebration Area,3.00,2015/10/25,2015/10/28,641.62,422.81,34.10%,10.00,within 1 wk,1
JFK,MCO,Holiday Inn Orlando SW - Celebration Area,7.00,2015/10/28,2015/11/04,661.92,508.35,23.20%,10.00,within 1 wk,1
JFK,MCO,Holiday Inn Orlando SW - Celebration Area,7.00,2015/11/11,2015/11/18,492.55,415.27,15.69%,11.00,1-2 wks,1
JFK,MCO,Holiday Inn Orlando SW - Celebration Area,7.00,2015/11/06,2015/11/13,596.26,506.49,15.06%,11.00,1-2 wks,1
JFK,MCO,Holiday Inn Orlando SW - Celebration Area,3.00,2015/11/08,2015/11/11,377.38,321.18,14.89%,11.00,1-2 wks,1
JFK,MCO,Holiday Inn Orlando SW - Celebration Area,7.00,2015/11/22,2015/11/29,737.81,629.81,14.64%,11.00,2-4 wks,1
JFK,MCO,Holiday Inn Orlando SW - Celebration Area,7.00,2015/10/31,2015/11/07,592.70,508.87,14.14%,10.00,within 1 wk,1
JFK,MCO,Holiday Inn Orlando SW - Celebration Area,3.00,2015/11/13,2015/11/16,420.26,362.87,13.66%,11.00,2-4 wks,1
JFK,MCO,Holiday Inn Orlando SW - Celebration Area,7.00,2015/11/08,2015/11/15,578.83,502.01,13.27%,11.00,1-2 wks,1
JFK,MCO,Holiday Inn Orlando SW - Celebration Area,7.00,2015/11/13,2015/11/20,526.57,458.26,12.97%,11.00,2-4 wks,1
JFK,MCO,Holiday Inn Orlando SW - Celebration Area,7.00,2015/10/25,2015/11/01,798.42,699.03,12.45%,10.00,within 1 wk,1
JFK,MCO,Holiday Inn Orlando SW - Celebration Area,7.00,2015/11/21,2015/11/28,680.97,598.67,12.09%,11.00,2-4 wks,1
JFK,MCO,Holiday Inn Orlando SW - Celebration Area,3.00,2015/11/25,2015/11/28,653.87,577.21,11.72%,11.00,2-4 wks,1
JFK,MCO,Holiday Inn Orlando SW - Celebration Area,7.00,2015/11/20,2015/11/27,588.47,522.38,11.23%,11.00,2-4 wks,1
JFK,MCO,Holiday Inn Orlando SW - Celebration Area,3.00,2015/11/01,2015/11/04,462.27,413.97,10.45%,11.00,within 1 wk,1
JFK,MCO,Holiday Inn Orlando SW - Celebration Area,3.00,2015/11/20,2015/11/23,403.86,362.87,10.15%,11.00,2-4 wks,1
JFK,MCO,Holiday Inn Orlando SW - Celebration Area,3.00,2015/11/04,2015/11/07,461.53,415.01,10.08%,11.00,within 1 wk,1
JFK,MCO,Holiday Inn Orlando SW - Celebration Area,3.00,2015/11/14,2015/11/17,305.79,275.74,9.83%,11.00,2-4 wks,1
JFK,MCO,Holiday Inn Orlando SW - Celebration Area,7.00,2015/11/15,2015/11/22,517.07,467.49,9.59%,11.00,2-4 wks,1
JFK,MCO,Holiday Inn Orlando SW - Celebration Area,3.00,2015/11/18,2015/11/21,347.09,318.06,8.36%,11.00,2-4 wks,1
JFK,MCO,Holiday Inn Orlando SW - Celebration Area,3.00,2015/11/07,2015/11/10,442.53,407.80,7.85%,11.00,1-2 wks,1
JFK,MCO,Holiday Inn Orlando SW - Celebration Area,7.00,2015/11/01,2015/11/08,745.18,688.49,7.61%,11.00,within 1 wk,1
JFK,MCO,Holiday Inn Orlando SW - Celebration Area,3.00,2015/11/15,2015/11/18,302.36,284.93,5.76%,11.00,2-4 wks,1
JFK,PBI,Holiday Inn Palm Beach - Airport Conf Ctr,3.00,2015/11/14,2015/11/17,450.25,349.76,22.32%,11.00,2-4 wks,1
JFK,PBI,Holiday Inn Palm Beach - Airport Conf Ctr,3.00,2015/10/24,2015/10/27,424.58,379.56,10.60%,10.00,within 1 wk,1
